Nucleon_like_d_spacing,Nucleon_like_d_total,Nucleon_like_has_enough_levels,Nucleon_like_is_match,Nucleon_like_n_levels_sim,Pion_like_d_spacing,Pion_like_d_total,Pion_like_has_enough_levels,Pion_like_is_match,Pion_like_n_levels_sim,R_S1_Q,R_S2_S1,R_S3_S2,Rho_like_d_spacing,Rho_like_d_total,Rho_like_has_enough_levels,Rho_like_is_match,Rho_like_n_levels_sim,band_count,first_energy,has_s2_dominant,s2_band_fraction,s3_band_fraction,second_energy,spacing_mean,spacing_std,third_energy
1.842265067557312,1.842265067557312,True,False,4,3.769533653254584,3.769533653254584,True,False,4,2.6116553914834606,1.912073238451172,2.831083232320096,2.1428571428571423,2.1428571428571423,True,False,4,4,1.4285714285714288,0,0.0,0.0,1.7142857142857144,0.28571428571428575,2.101618266747808e-16,2.0
7.697231921461467,7.697231921461467,True,False,5,4.589844551084861,4.589844551084861,True,False,5,2.920276468269465,1.5641515010689013,2.0959417258719473,8.189720332577476,8.189720332577476,True,False,5,5,0.6666666666666666,0,0.0,0.0,0.7619047619047619,0.38095238095238104,0.4948716593053935,2.0
6.853819813437242,6.853819813437242,True,False,4,4.521485309599004,4.521485309599004,True,False,4,2.1611639428147424,1.9158252285352098,6.975059451622254,7.4338624338624335,7.4338624338624335,True,False,4,4,0.7777777777777777,0,0.0,0.0,0.8888888888888887,0.4444444444444444,0.4714045207910318,1.9999999999999998
5.673042862203329,5.673042862203329,True,False,6,4.425782371518806,4.425782371518806,True,False,6,2.1575564253271597,1.9551478079546607,2.662584204989278,6.375661375661375,6.375661375661375,True,False,6,6,0.9333333333333333,0,0.0,0.0,1.0666666666666667,0.29333333333333333,0.32,2.0
nan,nan,False,False,3,0.6933677863910422,0.6933677863910422,True,True,3,2.076368758729346,2.0004396600157053,3.1406498074205182,2.4867724867724883,2.4867724867724883,True,False,3,3,0.875,0,0.0,0.0,1.875,0.5624999999999999,0.4375000000000001,1.9999999999999998
5.400555873457043,5.400555873457043,True,False,4,4.3374411979063145,4.3374411979063145,True,False,4,2.144586331828733,2.4226717937563382,5.861764654394669,6.212861212861212,6.212861212861212,True,False,4,4,0.923076923076923,0,0.0,0.0,1.0769230769230769,0.4102564102564103,0.36261886214694744,2.0
7.595223446501479,7.595223446501479,True,False,4,4.546670293304319,4.546670293304319,True,False,4,2.1838286937690894,1.5962092132947783,6.326027357352098,6.598440545808964,6.598440545808964,True,False,4,4,0.9473684210526316,0,0.0,0.0,1.0526315789473686,0.5263157894736842,0.3437880340748319,2.0
6.3815090329436766,6.3815090329436766,True,False,5,4.425782371518806,4.425782371518806,True,False,5,2.588440398704607,2.0627814000525877,5.573413325900811,7.081128747795414,7.081128747795414,True,False,5,5,0.8,0,0.0,0.0,0.9333333333333333,0.4333333333333334,0.3815174380753199,2.0
4.989373007438895,4.989373007438895,True,False,4,0.26366159441094866,0.26366159441094866,True,True,4,2.975480710093069,2.01094836119283,4.8707332596929245,3.7360376249265155,3.7360376249265155,True,False,4,4,0.6666666666666667,0,0.0,0.0,1.888888888888889,0.48148148148148145,0.5237828008789241,2.0
2.012634313378205,2.012634313378205,True,False,4,4.042970619198009,4.042970619198009,True,False,4,2.3458307465887254,1.7813880946407108,9.877972194316607,2.648442092886538,2.648442092886538,True,False,4,4,1.5555555555555558,0,0.0,0.0,1.7777777777777781,0.22222222222222218,2.0955000055363631e-16,2.0
