Nucleon_like_d_spacing,Nucleon_like_d_total,Nucleon_like_has_enough_levels,Nucleon_like_is_match,Nucleon_like_n_levels_sim,Pion_like_d_spacing,Pion_like_d_total,Pion_like_has_enough_levels,Pion_like_is_match,Pion_like_n_levels_sim,R_S1_Q,R_S2_S1,R_S3_S2,Rho_like_d_spacing,Rho_like_d_total,Rho_like_has_enough_levels,Rho_like_is_match,Rho_like_n_levels_sim,band_count,first_energy,has_s2_dominant,s2_band_fraction,s3_band_fraction,second_energy,spacing_mean,spacing_std,third_energy
8.673903143,8.673903143,nan,nan,5.0,4.384766827,4.384766827,nan,nan,5.0,2.958849191,2.344771098,7.245567776,7.433862434,7.433862434,nan,nan,5.0,5.0,0.714285714,0.0,0.0,0.0,0.857142857,0.5,0.410325903,2.0
7.408784981,7.408784981,nan,nan,4.0,4.282227964,4.282227964,nan,nan,4.0,2.650587112,2.363078622,9.222166252,7.433862434,7.433862434,nan,nan,4.0,4.0,0.666666667,0.0,0.0,0.0,0.833333333,0.555555556,0.437444882,2.0
7.630180659,7.630180659,nan,nan,4.0,4.461670973,4.461670973,nan,nan,4.0,2.69628895,2.261547244,5.277578098,8.095238095,8.095238095,nan,nan,4.0,4.0,0.625,0.0,0.0,0.0,0.75,0.541666667,0.503460249,2.0
6.639087091,6.639087091,nan,nan,4.0,0.488290062,0.488290062,nan,nan,4.0,2.606533277,1.761662393,7.497403172,2.054673721,2.054673721,nan,nan,4.0,4.0,0.666666667,1.0,0.25,0.0,1.714285714,0.73015873,0.323747271,2.0
7.035477806,7.035477806,nan,nan,4.0,4.337441198,4.337441198,nan,nan,4.0,2.816019597,2.362939168,8.502322019,7.840862841,7.840862841,nan,nan,4.0,4.0,0.615384615,0.0,0.0,0.0,0.769230769,0.512820513,0.507666407,2.0
7.408784981,7.408784981,nan,nan,4.0,4.589844551,4.589844551,nan,nan,4.0,2.904149807,1.576165741,6.624087192,8.189720333,8.189720333,nan,nan,4.0,4.0,0.666666667,0.0,0.0,0.0,0.761904762,0.507936508,0.517762109,2.0
7.444208289,7.444208289,nan,nan,4.0,4.384766827,4.384766827,nan,nan,4.0,2.813311937,2.309434099,9.353509771,8.189720333,8.189720333,nan,nan,4.0,4.0,0.571428571,0.0,0.0,0.0,0.714285714,0.523809524,0.538748024,2.0
10.18146395,10.18146395,nan,nan,5.0,4.738991987,4.738991987,nan,nan,5.0,2.954512911,1.987936223,7.098114889,10.48019881,10.48019881,nan,nan,5.0,5.0,0.303030303,1.0,0.6,0.0,0.363636364,0.454545455,0.682323045,2.0
7.630180659,7.630180659,nan,nan,4.0,4.461670973,4.461670973,nan,nan,4.0,2.992914452,2.057014031,9.608057394,8.095238095,8.095238095,nan,nan,4.0,4.0,0.625,0.0,0.0,0.0,0.75,0.541666667,0.503460249,2.0
10.06553312,10.06553312,nan,nan,5.0,4.641113982,4.641113982,nan,nan,5.0,2.229891342,1.592178808,3.241639367,7.874779541,7.874779541,nan,nan,5.0,5.0,0.75,1.0,0.4,0.0,0.833333333,0.541666667,0.442922742,2.0
6.685137392,6.685137392,nan,nan,4.0,4.384766827,4.384766827,nan,nan,4.0,2.557254882,2.37238124,6.8904958,7.433862434,7.433862434,nan,nan,4.0,4.0,0.714285714,0.0,0.0,0.0,0.857142857,0.476190476,0.471404521,2.0
8.673903143,8.673903143,nan,nan,5.0,4.384766827,4.384766827,nan,nan,5.0,2.611952141,2.221629065,9.166978426,7.433862434,7.433862434,nan,nan,5.0,5.0,0.714285714,0.0,0.0,0.0,0.857142857,0.5,0.410325903,2.0
7.763018066,7.763018066,nan,nan,4.0,4.569336779,4.569336779,nan,nan,4.0,2.822147354,1.892404498,2.022205578,8.492063492,8.492063492,nan,nan,4.0,4.0,0.6,0.0,0.0,0.0,0.7,0.533333333,0.543650214,2.0
