E_bind_mass,F_m_list,H_block_mean,M_final,PE_tick_norm,QualityLock,R_final,R_mean_lastW,block_families,block_ids,block_particles,degree_normalized,degree_raw,edges_count,effective_degree,entropy_quality,fm_missing,mass_defect,mass_list,memory_score_k10,nodes,nodes_required,origin_run_ids,phase_var_lastW,picked,reason,run_id,status,success,sumM,target,template_name
,,,,,,,,,,,,,,,,,,,,,8,,,2,not_enough_blocks,179,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,180,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,2,not_enough_blocks,181,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,2,not_enough_blocks,182,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,5,not_enough_blocks,183,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,2,not_enough_blocks,184,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,185,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,186,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,187,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,5,not_enough_blocks,188,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,4,not_enough_blocks,189,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,1,not_enough_blocks,190,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,2,not_enough_blocks,191,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,192,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,6,not_enough_blocks,193,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,4,not_enough_blocks,194,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,195,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,2,not_enough_blocks,196,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,197,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,4,not_enough_blocks,198,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,2,not_enough_blocks,199,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,200,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,201,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,202,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,1,not_enough_blocks,203,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,4,not_enough_blocks,204,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,5,not_enough_blocks,205,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,206,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,1,not_enough_blocks,207,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,2,not_enough_blocks,208,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,2,not_enough_blocks,209,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,4,not_enough_blocks,210,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,5,not_enough_blocks,211,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,212,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,213,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,7,not_enough_blocks,214,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,215,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,4,not_enough_blocks,216,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,4,not_enough_blocks,217,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,218,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,4,not_enough_blocks,219,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,5,not_enough_blocks,220,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,221,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,222,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,223,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,4,not_enough_blocks,224,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,4,not_enough_blocks,225,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,226,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,2,not_enough_blocks,227,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,4,not_enough_blocks,228,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,229,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,230,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,231,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,4,not_enough_blocks,232,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,2,not_enough_blocks,233,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,234,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,235,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,0,not_enough_blocks,236,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,237,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,1,not_enough_blocks,238,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,239,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,5,not_enough_blocks,240,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,241,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,2,not_enough_blocks,242,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,243,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,6,not_enough_blocks,244,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,4,not_enough_blocks,245,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,246,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,2,not_enough_blocks,247,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,2,not_enough_blocks,248,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,249,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,4,not_enough_blocks,250,skip,,,,cluster_fc_8
