E_bind_mass,F_m_list,H_block_mean,M_final,PE_tick_norm,QualityLock,R_final,R_mean_lastW,block_families,block_ids,block_particles,degree_normalized,degree_raw,edges_count,effective_degree,entropy_quality,fm_missing,mass_defect,mass_list,memory_score_k10,nodes,nodes_required,origin_run_ids,phase_var_lastW,picked,reason,run_id,status,success,sumM,target,template_name
,,,,,,,,,,,,,,,,,,,,,3,,,1,not_enough_blocks,165,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,0,not_enough_blocks,166,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,2,not_enough_blocks,167,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,1,not_enough_blocks,168,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,0,not_enough_blocks,169,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,0,not_enough_blocks,170,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,2,not_enough_blocks,171,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,1,not_enough_blocks,172,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,1,not_enough_blocks,173,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,1,not_enough_blocks,174,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,2,not_enough_blocks,175,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,0,not_enough_blocks,176,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,1,not_enough_blocks,177,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,0,not_enough_blocks,178,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,1,not_enough_blocks,179,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,2,not_enough_blocks,180,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,0,not_enough_blocks,181,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,0,not_enough_blocks,182,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,2,not_enough_blocks,183,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,2,not_enough_blocks,184,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,0,not_enough_blocks,185,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,1,not_enough_blocks,186,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,1,not_enough_blocks,187,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,1,not_enough_blocks,188,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,2,not_enough_blocks,189,skip,,,,triangle_boron
0.020972424820477644,"[1.0, 1.0, 1.0]",0.006594158127576387,2.9790275751795225,0.8327790917198112,0.9991552567650338,0.9995312434692792,0.998248056814036,"[""nucleus"", ""nucleus"", ""nucleus""]","[""triton_block_0001"", ""triton_block_0005"", ""triton_block_0009""]","[""triton"", ""triton"", ""triton""]","[1.0, 1.0, 1.0]","[2.0, 2.0, 2.0]",3,"[2, 2, 2]",0.9934058418724236,True,0.020972424820477453,"[1.0, 1.0, 1.0]",0.9250408858319604,3,,"[195.0, 285.0, 264.0]",0.005548149658936497,,locked,190,ok,True,3.0,boron11_synthesis,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,0,not_enough_blocks,191,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,1,not_enough_blocks,192,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,1,not_enough_blocks,193,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,0,not_enough_blocks,194,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,0,not_enough_blocks,195,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,1,not_enough_blocks,196,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,1,not_enough_blocks,197,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,1,not_enough_blocks,198,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,1,not_enough_blocks,199,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,2,not_enough_blocks,200,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,1,not_enough_blocks,201,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,1,not_enough_blocks,202,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,2,not_enough_blocks,203,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,0,not_enough_blocks,204,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,1,not_enough_blocks,205,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,0,not_enough_blocks,206,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,1,not_enough_blocks,207,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,1,not_enough_blocks,208,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,1,not_enough_blocks,209,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,0,not_enough_blocks,210,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,0,not_enough_blocks,211,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,1,not_enough_blocks,212,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,2,not_enough_blocks,213,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,0,not_enough_blocks,214,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,0,not_enough_blocks,215,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,1,not_enough_blocks,216,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,0,not_enough_blocks,217,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,1,not_enough_blocks,218,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,1,not_enough_blocks,219,skip,,,,triangle_boron
,,,,,,,,,,,,,,,,,,,,,3,,,0,not_enough_blocks,220,skip,,,,triangle_boron
