run_id,best_target,best_d_total,structure_tier,s2_state,band_count_structural,band_count,lock_quality_Q,lock_quality_S1,lock_quality_S2,reasons,selection_config_path,selection_config_hash
529,xi_c_prime_2575,1.1869902157523762,none,none,1.0,1.0,8.911180506982001e-05,0.9993819657805826,0.0005289224143475077,dof_grade_not_a,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
224,xi_c_plus,1.8620286406642503,level1,none,1.0,1.0,0.9997924483630256,0.00014440966643161686,6.31419705427158e-05,,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1765,delta_1900,0.25248026312532823,level1,none,2.0,2.0,0.9998229006650176,3.902964097126138e-05,0.00013806969401128816,,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
369,delta_1900,0.09116611181389819,level1,latent,2.0,2.0,0.9981096063520032,0.00023209871182091571,0.001658294936175776,dof_grade_not_a,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
913,delta_1700,0.08099043331788294,level1,none,1.0,1.0,0.9997658898970896,0.0001514592768272458,8.265082608335826e-05,,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1539,lambda_c_2765,0.9344567023554331,level1,none,2.0,2.0,0.9989106849906744,0.00044005907231623576,0.0006492559370093125,policy_rejected,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1367,lambda_c_2765,0.23132190658678273,level1,none,2.0,2.0,0.9997616513776344,4.8643636832730526e-05,0.00018970498553290248,policy_rejected,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
980,lambda_c_2765,0.8546327745536745,level1,none,1.0,1.0,0.9997687457557425,0.00010883116025727081,0.00012242308400030595,policy_rejected,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1110,delta_1600,0.5664824248901171,none,latent,1.0,1.0,0.00026452842521030277,0.9977971618555186,0.0019383097192710794,dof_grade_not_a;policy_rejected,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1428,lambda_c,3.681579729921013,level1,none,1.0,1.0,0.9995249617991229,0.00026217980015243555,0.00021285840072468706,,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
238,lambda_c,2.9347599902620036,level1,none,1.0,1.0,0.9991806168465468,7.59823318471408e-05,0.0007434008216061415,,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1074,delta_1900,0.034304910761586024,level1,none,2.0,2.0,0.999807544987797,0.0001382951121879119,5.4159900015162604e-05,,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1565,delta_1600,0.4021545625856369,level1,none,1.0,1.0,0.9996820328747602,0.0002091844451151493,0.00010878268012455402,policy_rejected,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1933,delta_1950,0.04367569092648426,level1,none,1.0,1.0,0.9995096818561187,3.027787845468274e-05,0.0004600402654267983,,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
295,delta_1930,0.10892368952690919,level1,none,2.0,2.0,0.9997164184204933,7.405318705258587e-05,0.00020952839245417696,policy_rejected,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1681,xi_c_plus,1.5785482776209867,level1,none,1.0,1.0,0.9997475280450312,7.224774219866693e-05,0.00018022421277021333,,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
