run_id,best_target,best_family,best_d_total
864.0,pion,pion_like,0.0
865.0,delta_1232,delta_like,9.770662909410376
866.0,quark_ud_const,quark_like,7.811757998790928
867.0,kaon,kaon_like,5.107445446200124
868.0,delta_1232,delta_like,1.8633539950715592
869.0,pion,pion_like,0.0
870.0,pion,pion_like,0.0
871.0,delta_1232,delta_like,15.55257609975167
872.0,pion,pion_like,0.0
873.0,pion,pion_like,0.0
874.0,proton,nucleon_like,2.4395652601533984
875.0,proton,nucleon_like,5.928777207356603
876.0,pion,pion_like,0.0
877.0,phi,phi_like,0.9999999500000034
878.0,proton,nucleon_like,2.875360326613232
879.0,pion,pion_like,0.0
880.0,delta_1232,delta_like,4.553899128651303
881.0,delta_1232,delta_like,6.655931142889373
882.0,delta_1232,delta_like,14.117966060042935
883.0,delta_1232,delta_like,2.851207655183666
884.0,rho,rho_like,0.12345678829446856
885.0,proton,nucleon_like,2.875360326613234
886.0,pion,pion_like,0.0
887.0,delta_1232,delta_like,0.0
888.0,delta_1232,delta_like,2.6721013887658267
889.0,delta_1232,delta_like,1.8633539950715643
890.0,rho,rho_like,0.12345678829446527
891.0,kaon,kaon_like,16.585108402553974
892.0,delta_1232,delta_like,2.8512076551836705
893.0,quark_ud_const,quark_like,7.823790983793328
894.0,pion,pion_like,0.0
895.0,delta_1232,delta_like,6.347161678287234
896.0,quark_ud_const,quark_like,7.527547478159347
897.0,phi,phi_like,0.9999999500000034
898.0,phi,phi_like,0.9999999500000034
899.0,pion,pion_like,0.0
900.0,phi,phi_like,0.9999999500000034
901.0,delta_1232,delta_like,3.0888082960091667
902.0,proton,nucleon_like,2.846159455948183
903.0,pion,pion_like,0.0
904.0,pion,pion_like,0.0
905.0,kaon,kaon_like,5.107445446200115
906.0,delta_1232,delta_like,16.707708046190394
907.0,pion,pion_like,0.0
908.0,delta_1232,delta_like,6.347161678287229
909.0,phi,phi_like,0.9999999500000034
910.0,delta_1232,delta_like,6.3642090556309014
911.0,delta_1232,delta_like,6.5914156812841265
912.0,rho,rho_like,0.12345678829446527
913.0,pion,pion_like,0.0
914.0,delta_1232,delta_like,16.18587242358705
915.0,quark_ud_const,quark_like,3.0847862457905437
916.0,pion,pion_like,0.0
917.0,delta_1232,delta_like,0.0
918.0,phi,phi_like,0.9999999500000034
919.0,delta_1232,delta_like,2.8512076551836687
920.0,phi,phi_like,0.9999999500000034
921.0,delta_1232,delta_like,0.7850241368125611
922.0,proton,nucleon_like,2.846159455948183
923.0,pion,pion_like,0.0
924.0,pion,pion_like,0.0
925.0,delta_1232,delta_like,0.0
926.0,pion,pion_like,0.0
927.0,pion,pion_like,0.0
928.0,delta_1232,delta_like,9.770662909410369
929.0,delta_1232,delta_like,12.205152673764596
930.0,delta_1232,delta_like,2.851207655183675
931.0,pion,pion_like,0.0
932.0,pion,pion_like,0.0
933.0,pion,pion_like,0.0
934.0,kaon,kaon_like,5.107445446200115
935.0,pion,pion_like,0.0
936.0,delta_1232,delta_like,2.672101388765822
937.0,delta_1232,delta_like,6.3471616782872315
938.0,kaon,kaon_like,5.10744544620012
939.0,kaon,kaon_like,5.107445446200115
940.0,pion,pion_like,0.0
941.0,delta_1232,delta_like,2.851207655183673
942.0,pion,pion_like,0.0
943.0,delta_1232,delta_like,6.591415681284137
944.0,proton,nucleon_like,2.87536032661323
945.0,proton,nucleon_like,2.84615945594817
946.0,proton,nucleon_like,2.846159455948179
947.0,pion,pion_like,0.0
948.0,delta_1232,delta_like,0.7850241368125611
949.0,kaon,kaon_like,5.10744544620012
950.0,pion,pion_like,0.0
951.0,phi,phi_like,0.9999999500000034
952.0,delta_1232,delta_like,2.672101388765822
953.0,delta_1232,delta_like,4.553899128651306
954.0,pion,pion_like,0.0
955.0,delta_1232,delta_like,2.851207655183676
956.0,delta_1232,delta_like,17.69945895360512
957.0,delta_1232,delta_like,2.851207655183676
958.0,pion,pion_like,0.0
959.0,proton,nucleon_like,0.0
960.0,proton,nucleon_like,8.161383098652824
961.0,quark_ud_const,quark_like,7.823790983793327
962.0,delta_1232,delta_like,3.0888082960091623
963.0,kaon,kaon_like,5.107445446200115
964.0,pion,pion_like,0.0
965.0,delta_1232,delta_like,5.50271726669571
966.0,proton,nucleon_like,2.439565260153409
967.0,delta_1232,delta_like,5.817230142021268
968.0,delta_1232,delta_like,9.770662909410376
969.0,delta_1232,delta_like,0.0
970.0,delta_1232,delta_like,7.741921439115175
971.0,pion,pion_like,0.0
972.0,pion,pion_like,0.0
973.0,kaon,kaon_like,5.107445446200115
974.0,proton,nucleon_like,2.84615945594817
975.0,pion,pion_like,0.0
976.0,pion,pion_like,0.0
977.0,delta_1232,delta_like,6.771614039560841
978.0,delta_1232,delta_like,13.320960482426958
979.0,pion,pion_like,0.0
980.0,pion,pion_like,0.0
981.0,proton,nucleon_like,7.15014395965395
982.0,delta_1232,delta_like,2.851207655183667
983.0,delta_1232,delta_like,12.623580602013
984.0,phi,phi_like,0.9999999500000034
985.0,delta_1232,delta_like,6.6559311428893775
986.0,delta_1232,delta_like,2.851207655183669
987.0,kaon,kaon_like,18.9215987196107
988.0,kaon,kaon_like,5.107445446200115
989.0,pion,pion_like,0.0
990.0,delta_1232,delta_like,8.857729247777536
991.0,kaon,kaon_like,5.10744544620012
992.0,delta_1232,delta_like,4.849498217942665
993.0,phi,phi_like,15.864864071621666
994.0,pion,pion_like,0.0
995.0,pion,pion_like,0.0
996.0,proton,nucleon_like,2.846159455948179
997.0,delta_1232,delta_like,2.851207655183676
998.0,proton,nucleon_like,2.8753603266132295
999.0,phi,phi_like,0.999999950000009
1000.0,delta_1232,delta_like,7.741921439115185
1001.0,phi,phi_like,0.9999999500000034
1002.0,delta_1232,delta_like,2.851207655183669
1003.0,pion,pion_like,0.0
1004.0,proton,nucleon_like,2.846159455948179
1005.0,pion,pion_like,0.0
1006.0,proton,nucleon_like,0.019960079441914597
1007.0,delta_1232,delta_like,8.857729247777533
1008.0,quark_ud_const,quark_like,7.734447704316411
1009.0,pion,pion_like,0.0
1010.0,delta_1232,delta_like,15.933958112232146
1011.0,pion,pion_like,0.0
1012.0,delta_1232,delta_like,5.314009541500394
1013.0,pion,pion_like,0.0
1014.0,delta_1232,delta_like,3.088808296009166
1015.0,delta_1232,delta_like,15.021329984999358
1016.0,delta_1232,delta_like,9.770662909410362
1017.0,pion,pion_like,0.0
1018.0,kaon,kaon_like,5.10744544620012
1019.0,delta_1232,delta_like,16.09873819076029
1020.0,delta_1232,delta_like,7.741921439115174
1021.0,delta_1232,delta_like,7.50988125286419
1022.0,delta_1232,delta_like,3.0888082960091667
1023.0,pion,pion_like,0.0
1024.0,pion,pion_like,0.0
1025.0,delta_1232,delta_like,2.8512076551836802
1026.0,pion,pion_like,0.0
1027.0,quark_ud_const,quark_like,9.359427585693544
1028.0,delta_1232,delta_like,8.857729247777533
1029.0,phi,phi_like,0.9999999500000034
1030.0,delta_1232,delta_like,14.533795057059962
1031.0,delta_1232,delta_like,8.857729247777536
1032.0,pion,pion_like,0.0
1033.0,kaon,kaon_like,5.107445446200111
1034.0,pion,pion_like,0.0
1035.0,quark_ud_const,quark_like,8.975849061258794
1036.0,delta_1232,delta_like,4.553899128651303
1037.0,pion,pion_like,0.0
1038.0,delta_1232,delta_like,0.0
1039.0,phi,phi_like,0.9999999500000034
1040.0,delta_1232,delta_like,4.559178640719087
1041.0,proton,nucleon_like,2.8461594559481727
1042.0,phi,phi_like,0.9999999500000034
1043.0,proton,nucleon_like,9.495600466278061
1044.0,phi,phi_like,0.9999999500000034
1045.0,delta_1232,delta_like,7.925316441500573
1046.0,delta_1232,delta_like,0.7246376647500533
1047.0,delta_1232,delta_like,6.715838357237098
1048.0,delta_1232,delta_like,2.8512076551836714
1049.0,delta_1232,delta_like,11.726949327195028
1050.0,proton,nucleon_like,2.846159455948183
1051.0,pion,pion_like,0.0
1052.0,pion,pion_like,0.0
1053.0,delta_1232,delta_like,2.851207655183676
1054.0,delta_1232,delta_like,0.0
1055.0,delta_1232,delta_like,3.301127139416912
1056.0,delta_1232,delta_like,2.851207655183673
1057.0,proton,nucleon_like,2.87536032661323
1058.0,delta_1232,delta_like,2.851207655183673
1059.0,delta_1232,delta_like,16.960664755369045
1060.0,kaon,kaon_like,5.10744544620012
1061.0,pion,pion_like,0.0
1062.0,proton,nucleon_like,3.666986925324473
1063.0,quark_ud_const,quark_like,8.17123707064799
1064.0,pion,pion_like,0.0
1065.0,delta_1232,delta_like,0.0
1066.0,delta_1232,delta_like,11.175176234999354
1067.0,pion,pion_like,0.0
1068.0,delta_1232,delta_like,4.553899128651306
1069.0,pion,pion_like,0.0
1070.0,pion,pion_like,0.0
1071.0,pion,pion_like,0.0
1072.0,delta_1232,delta_like,6.655931142889368
1073.0,kaon,kaon_like,5.10744544620012
1074.0,phi,phi_like,0.9999999500000034
1075.0,delta_1232,delta_like,1.8633539950715643
1076.0,kaon,kaon_like,5.107445446200115
1077.0,pion,pion_like,0.0
1078.0,pion,pion_like,0.0
1079.0,delta_1232,delta_like,7.741921439115171
1080.0,delta_1232,delta_like,7.74192143911518
1081.0,pion,pion_like,0.0
1082.0,delta_1232,delta_like,16.498918381471498
1083.0,pion,pion_like,0.0
1084.0,delta_1232,delta_like,3.088808296009166
1085.0,delta_1232,delta_like,10.531440960771072
1086.0,pion,pion_like,0.0
1087.0,quark_ud_const,quark_like,7.636170096891808
1088.0,delta_1232,delta_like,5.502717266695715
1089.0,pion,pion_like,0.0
1090.0,phi,phi_like,0.9999999500000034
1091.0,kaon,kaon_like,5.107445446200124
1092.0,delta_1232,delta_like,16.799053524504906
1093.0,delta_1232,delta_like,2.851207655183669
1094.0,pion,pion_like,0.0
1095.0,delta_1232,delta_like,0.0
1096.0,proton,nucleon_like,0.0
1097.0,delta_1232,delta_like,3.301127139416907
1098.0,delta_1232,delta_like,6.823671343063009
1099.0,delta_1232,delta_like,2.8512076551836802
1100.0,delta_1232,delta_like,7.741921439115178
1101.0,delta_1232,delta_like,2.8512076551836802
1102.0,delta_1232,delta_like,10.531440960771079
1103.0,delta_1232,delta_like,6.591415681284132
1104.0,delta_1232,delta_like,0.0
1105.0,phi,phi_like,0.9999999500000034
1106.0,delta_1232,delta_like,7.741921439115178
1107.0,pion,pion_like,0.0
1108.0,pion,pion_like,0.0
1109.0,delta_1232,delta_like,2.851207655183676
1110.0,proton,nucleon_like,4.300288204293474
1111.0,delta_1232,delta_like,1.8633539950715694
1112.0,proton,nucleon_like,2.439565260153411
1113.0,pion,pion_like,0.0
1114.0,delta_1232,delta_like,15.933958112232151
1115.0,pion,pion_like,0.0
1116.0,proton,nucleon_like,7.807802980121752
1117.0,delta_1232,delta_like,2.851207655183673
1118.0,pion,pion_like,0.0
1119.0,proton,nucleon_like,0.019960079441914597
1120.0,delta_1232,delta_like,2.851207655183676
1121.0,proton,nucleon_like,8.161383098652824
1122.0,phi,phi_like,0.9999999500000034
1123.0,delta_1232,delta_like,0.0
1124.0,proton,nucleon_like,0.019960079441914597
1125.0,kaon,kaon_like,5.107445446200115
1126.0,delta_1232,delta_like,0.0
1127.0,pion,pion_like,0.0
1128.0,phi,phi_like,0.999999950000009
1129.0,pion,pion_like,0.0
1130.0,delta_1232,delta_like,2.851207655183673
1131.0,quark_ud_const,quark_like,9.328138635526225
1132.0,delta_1232,delta_like,16.883091364554257
1133.0,delta_1232,delta_like,14.533795057059956
1134.0,delta_1232,delta_like,4.553899128651303
1135.0,pion,pion_like,0.0
1136.0,delta_1232,delta_like,1.8633539950715643
1137.0,pion,pion_like,0.0
1138.0,delta_1232,delta_like,9.770662909410376
1139.0,phi,phi_like,0.999999950000009
1140.0,pion,pion_like,0.0
1141.0,delta_1232,delta_like,3.301127139416907
1142.0,pion,pion_like,0.0
1143.0,delta_1232,delta_like,1.8633539950715643
1144.0,proton,nucleon_like,5.250240122746956
1145.0,delta_1232,delta_like,0.0
1146.0,delta_1232,delta_like,9.770662909410376
1147.0,pion,pion_like,0.0
1148.0,delta_1232,delta_like,2.851207655183669
1149.0,pion,pion_like,0.0
1150.0,pion,pion_like,0.0
1151.0,phi,phi_like,0.9999999500000034
1152.0,delta_1232,delta_like,1.8633539950715743
1153.0,kaon,kaon_like,5.10744544620012
1154.0,proton,nucleon_like,2.87536032661323
1155.0,proton,nucleon_like,3.6669869253244793
1156.0,delta_1232,delta_like,0.7246376647500483
1157.0,pion,pion_like,0.0
1158.0,pion,pion_like,0.0
1159.0,delta_1232,delta_like,0.0
1160.0,delta_1232,delta_like,6.446255892672347
1161.0,delta_1232,delta_like,0.7246376647500533
1162.0,delta_1232,delta_like,0.0
1163.0,pion,pion_like,0.0
1164.0,pion,pion_like,0.0
1165.0,delta_1232,delta_like,9.770662909410362
1166.0,delta_1232,delta_like,6.446255892672343
1167.0,delta_1232,delta_like,0.7246376647500483
1168.0,pion,pion_like,0.0
1169.0,delta_1232,delta_like,7.741921439115172
1170.0,delta_1232,delta_like,3.301127139416912
1171.0,kaon,kaon_like,5.10744544620012
1172.0,pion,pion_like,0.0
1173.0,kaon,kaon_like,5.10744544620012
1174.0,pion,pion_like,0.0
1175.0,delta_1232,delta_like,6.52173898275048
1176.0,pion,pion_like,0.0
1177.0,kaon,kaon_like,5.107445446200124
1178.0,proton,nucleon_like,2.4395652601533984
1179.0,quark_ud_const,quark_like,8.410106255360574
1180.0,pion,pion_like,0.0
1181.0,quark_ud_const,quark_like,8.969245506338783
1182.0,pion,pion_like,0.0
1183.0,pion,pion_like,0.0
1184.0,phi,phi_like,0.999999950000009
1185.0,pion,pion_like,0.0
1186.0,proton,nucleon_like,0.0
1187.0,pion,pion_like,0.0
1188.0,delta_1232,delta_like,2.851207655183673
1189.0,pion,pion_like,0.0
1190.0,pion,pion_like,0.0
1191.0,kaon,kaon_like,5.107445446200115
1192.0,delta_1232,delta_like,11.175176234999345
1193.0,phi,phi_like,0.9999999500000034
1194.0,delta_1232,delta_like,2.8512076551836643
1195.0,delta_1232,delta_like,0.0
1196.0,delta_1232,delta_like,12.205152673764612
1197.0,pion,pion_like,0.0
1198.0,delta_1232,delta_like,0.0
1199.0,pion,pion_like,0.0
1200.0,quark_ud_const,quark_like,8.236170084891809
1201.0,pion,pion_like,0.0
1202.0,proton,nucleon_like,0.0
1203.0,delta_1232,delta_like,6.176673428107592
1204.0,delta_1232,delta_like,0.7246376647500483
1205.0,pion,pion_like,0.0
1206.0,proton,nucleon_like,2.4395652601534006
1207.0,pion,pion_like,0.0
1208.0,pion,pion_like,0.0
1209.0,delta_1232,delta_like,0.0
1210.0,pion,pion_like,0.0
1211.0,delta_1232,delta_like,16.60805843348365
1212.0,delta_1232,delta_like,10.531440960771063
1213.0,delta_1232,delta_like,7.932537976069173
1214.0,pion,pion_like,0.0
1215.0,delta_1232,delta_like,6.364209055630906
1216.0,pion,pion_like,0.0
1217.0,pion,pion_like,0.0
1218.0,pion,pion_like,0.0
1219.0,quark_ud_const,quark_like,7.12021265791263
1220.0,kaon,kaon_like,5.10744544620012
1221.0,pion,pion_like,0.0
1222.0,proton,nucleon_like,0.01996007944191903
1223.0,delta_1232,delta_like,7.741921439115185
1224.0,delta_1232,delta_like,6.347161678287227
1225.0,pion,pion_like,0.0
1226.0,pion,pion_like,0.0
1227.0,kaon,kaon_like,5.107445446200115
1228.0,pion,pion_like,0.0
1229.0,proton,nucleon_like,2.439565260153411
1230.0,pion,pion_like,0.0
1231.0,delta_1232,delta_like,17.219242724751673
1232.0,kaon,kaon_like,16.585108402553963
1233.0,kaon,kaon_like,5.10744544620012
1234.0,pion,pion_like,0.0
1235.0,pion,pion_like,0.0
1236.0,proton,nucleon_like,2.846159455948179
1237.0,phi,phi_like,0.9999999500000034
1238.0,pion,pion_like,0.0
1239.0,quark_ud_const,quark_like,12.002887342966245
1240.0,delta_1232,delta_like,3.80434773993778
1241.0,pion,pion_like,0.0
1242.0,delta_1232,delta_like,0.0
1243.0,proton,nucleon_like,0.019960079441910167
1244.0,delta_1232,delta_like,2.851207655183669
1245.0,delta_1232,delta_like,0.7850241368125611
1246.0,pion,pion_like,0.0
1247.0,rho,rho_like,11.728394887974394
1248.0,delta_1232,delta_like,6.347161678287238
1249.0,proton,nucleon_like,5.615606245229081
1250.0,delta_1232,delta_like,2.851207655183676
1251.0,pion,pion_like,0.0
1252.0,delta_1232,delta_like,3.0888082960091645
1253.0,pion,pion_like,0.0
1254.0,phi,phi_like,0.9999999500000034
1255.0,delta_1232,delta_like,6.347161678287236
1256.0,delta_1232,delta_like,11.175176234999348
1257.0,phi,phi_like,0.9999999500000034
1258.0,delta_1232,delta_like,6.068840442281702
1259.0,delta_1232,delta_like,0.0
1260.0,delta_1232,delta_like,2.851207655183676
1261.0,quark_ud_const,quark_like,8.516883878281606
1262.0,delta_1232,delta_like,5.949656615842548
1263.0,proton,nucleon_like,0.019960079441914597
1264.0,delta_1232,delta_like,0.7246376647500433
1265.0,pion,pion_like,0.0
1266.0,proton,nucleon_like,2.846159455948176
1267.0,delta_1232,delta_like,0.0
1268.0,delta_1232,delta_like,7.936053723161763
1269.0,kaon,kaon_like,5.10744544620012
1270.0,delta_1232,delta_like,2.8512076551836714
1271.0,proton,nucleon_like,2.4395652601534046
1272.0,pion,pion_like,0.0
1273.0,phi,phi_like,0.9999999500000034
1274.0,proton,nucleon_like,0.019960079441914597
1275.0,pion,pion_like,0.0
1276.0,delta_1232,delta_like,3.301127139416907
1277.0,pion,pion_like,0.0
1278.0,pion,pion_like,0.0
1279.0,delta_1232,delta_like,2.851207655183676
1280.0,pion,pion_like,0.0
1281.0,delta_1232,delta_like,0.0
1282.0,delta_1232,delta_like,6.347161678287227
1283.0,delta_1232,delta_like,3.3011271394169017
1284.0,delta_1232,delta_like,0.7850241368125611
1285.0,proton,nucleon_like,2.846159455948183
1286.0,pion,pion_like,0.0
1287.0,delta_1232,delta_like,16.378864324258146
1288.0,delta_1232,delta_like,2.672101388765822
1289.0,kaon,kaon_like,5.10744544620012
1290.0,delta_1232,delta_like,4.553899128651306
1291.0,delta_1232,delta_like,3.804347739937785
1292.0,phi,phi_like,0.9999999500000034
1293.0,delta_1232,delta_like,6.274703415222047
1294.0,delta_1232,delta_like,2.851207655183676
1295.0,delta_1232,delta_like,2.8512076551836705
1296.0,pion,pion_like,0.0
1297.0,kaon,kaon_like,5.10744544620012
1298.0,delta_1232,delta_like,3.804347739937775
1299.0,proton,nucleon_like,2.439565260153409
1300.0,pion,pion_like,0.0
1301.0,pion,pion_like,0.0
1302.0,delta_1232,delta_like,3.301127139416907
1303.0,delta_1232,delta_like,0.0
1304.0,phi,phi_like,0.9999999500000034
1305.0,kaon,kaon_like,5.107445446200111
1306.0,delta_1232,delta_like,2.851207655183676
1307.0,kaon,kaon_like,5.107445446200115
1308.0,delta_1232,delta_like,6.347161678287234
1309.0,proton,nucleon_like,2.846159455948179
1310.0,delta_1232,delta_like,3.088808296009166
1311.0,delta_1232,delta_like,0.0
1312.0,delta_1232,delta_like,4.553899128651306
1313.0,pion,pion_like,0.0
1314.0,pion,pion_like,0.0
1315.0,delta_1232,delta_like,5.098343569848584
1316.0,delta_1232,delta_like,16.88309136455426
1317.0,kaon,kaon_like,5.107445446200115
1318.0,delta_1232,delta_like,2.851207655183673
1319.0,pion,pion_like,0.0
1320.0,kaon,kaon_like,18.795875826771876
1321.0,delta_1232,delta_like,0.0
1322.0,delta_1232,delta_like,0.7850241368125662
1323.0,delta_1232,delta_like,7.141494880234081
1324.0,pion,pion_like,0.0
1325.0,pion,pion_like,0.0
1326.0,delta_1232,delta_like,2.851207655183676
1327.0,pion,pion_like,0.0
1328.0,pion,pion_like,0.0
1329.0,rho,rho_like,10.740740581618663
1330.0,delta_1232,delta_like,0.7850241368125611
1331.0,delta_1232,delta_like,0.0
1332.0,pion,pion_like,0.0
1333.0,phi,phi_like,0.9999999500000034
1334.0,proton,nucleon_like,4.818443796177194
1335.0,pion,pion_like,0.0
1336.0,delta_1232,delta_like,2.8512076551836705
1337.0,proton,nucleon_like,4.300288204293474
1338.0,delta_1232,delta_like,6.446255892672338
1339.0,rho,rho_like,0.12345678829446856
1340.0,pion,pion_like,0.0
1341.0,delta_1232,delta_like,3.0888082960091623
1342.0,delta_1232,delta_like,0.7246376647500483
1343.0,delta_1232,delta_like,6.3471616782872315
1344.0,delta_1232,delta_like,2.8512076551836754
1345.0,pion,pion_like,0.0
1346.0,pion,pion_like,0.0
1347.0,proton,nucleon_like,0.0
1348.0,proton,nucleon_like,2.4395652601534046
1349.0,proton,nucleon_like,0.019960079441914597
1350.0,delta_1232,delta_like,0.0
1351.0,delta_1232,delta_like,16.96066475536905
1352.0,delta_1232,delta_like,3.088808296009166
1353.0,delta_1232,delta_like,0.0
1354.0,pion,pion_like,0.0
1355.0,pion,pion_like,0.0
1356.0,pion,pion_like,0.0
1357.0,proton,nucleon_like,0.0
1358.0,pion,pion_like,0.0
1359.0,delta_1232,delta_like,16.098738190760294
1360.0,proton,nucleon_like,2.4395652601534046
1361.0,proton,nucleon_like,2.8461594559481727
1362.0,delta_1232,delta_like,2.851207655183676
1363.0,proton,nucleon_like,2.439565260153407
1364.0,delta_1232,delta_like,6.347161678287238
1365.0,pion,pion_like,0.0
1366.0,pion,pion_like,0.0
1367.0,pion,pion_like,0.0
1368.0,delta_1232,delta_like,3.301127139416912
1369.0,pion,pion_like,0.0
1370.0,proton,nucleon_like,4.300288204293468
1371.0,quark_ud_const,quark_like,8.17123707064799
1372.0,pion,pion_like,0.0
1373.0,pion,pion_like,0.0
1374.0,proton,nucleon_like,2.8753603266132277
1375.0,delta_1232,delta_like,3.088808296009166
1376.0,kaon,kaon_like,18.121318118588384
1377.0,delta_1232,delta_like,2.8512076551836705
1378.0,pion,pion_like,0.0
1379.0,kaon,kaon_like,5.107445446200115
1380.0,delta_1232,delta_like,6.274703415222051
1381.0,phi,phi_like,0.9999999500000034
1382.0,pion,pion_like,0.0
1383.0,pion,pion_like,0.0
1384.0,kaon,kaon_like,5.107445446200115
1385.0,phi,phi_like,0.9999999500000034
1386.0,delta_1232,delta_like,18.44979681118864
1387.0,delta_1232,delta_like,0.0
1388.0,kaon,kaon_like,5.10744544620012
1389.0,delta_1232,delta_like,4.553899128651295
1390.0,kaon,kaon_like,5.107445446200111
1391.0,delta_1232,delta_like,7.74192143911518
1392.0,rho,rho_like,7.777777662551443
1393.0,delta_1232,delta_like,3.0888082960091707
1394.0,delta_1232,delta_like,0.7246376647500483
1395.0,phi,phi_like,0.999999950000009
1396.0,delta_1232,delta_like,3.088808296009166
1397.0,pion,pion_like,0.0
1398.0,delta_1232,delta_like,12.205152673764598
1399.0,pion,pion_like,0.0
1400.0,kaon,kaon_like,17.301030502540492
1401.0,delta_1232,delta_like,7.741921439115172
1402.0,delta_1232,delta_like,9.770662909410369
1403.0,quark_s_const,quark_like,18.749999706249998
1404.0,delta_1232,delta_like,13.320960482426955
1405.0,pion,pion_like,0.0
1406.0,proton,nucleon_like,2.4395652601534046
1407.0,proton,nucleon_like,2.4395652601534046
1408.0,pion,pion_like,0.0
1409.0,phi,phi_like,0.9999999500000034
1410.0,delta_1232,delta_like,0.0
1411.0,pion,pion_like,0.0
1412.0,quark_s_const,quark_like,8.461538334615387
1413.0,delta_1232,delta_like,0.0
1414.0,pion,pion_like,0.0
1415.0,pion,pion_like,0.0
1416.0,delta_1232,delta_like,2.851207655183673
1417.0,delta_1232,delta_like,17.499368858249515
1418.0,proton,nucleon_like,0.019960079441914597
1419.0,phi,phi_like,0.999999950000009
1420.0,delta_1232,delta_like,2.851207655183669
1421.0,pion,pion_like,0.0
1422.0,quark_ud_const,quark_like,8.969245506338783
1423.0,pion,pion_like,0.0
1424.0,proton,nucleon_like,2.846159455948179
1425.0,pion,pion_like,0.0
1426.0,delta_1232,delta_like,2.851207655183673
1427.0,proton,nucleon_like,3.6669869253244727
1428.0,delta_1232,delta_like,2.851207655183671
1429.0,delta_1232,delta_like,2.851207655183676
1430.0,pion,pion_like,0.0
1431.0,proton,nucleon_like,2.846159455948179
1432.0,pion,pion_like,0.0
1433.0,proton,nucleon_like,0.01996007944191903
1434.0,quark_s_const,quark_like,9.166666529166669
1435.0,pion,pion_like,0.0
1436.0,pion,pion_like,0.0
1437.0,pion,pion_like,0.0
1438.0,delta_1232,delta_like,7.4452967907652425
1439.0,proton,nucleon_like,7.409221755595809
1440.0,pion,pion_like,0.0
1441.0,delta_1232,delta_like,7.74192143911519
1442.0,delta_1232,delta_like,8.857729247777524
1443.0,kaon,kaon_like,5.107445446200115
1444.0,proton,nucleon_like,2.8753603266132304
1445.0,pion,pion_like,0.0
1446.0,pion,pion_like,0.0
1447.0,pion,pion_like,0.0
1448.0,proton,nucleon_like,7.88899545178444
1449.0,pion,pion_like,0.0
1450.0,proton,nucleon_like,7.150143959653942
1451.0,pion,pion_like,0.0
1452.0,delta_1232,delta_like,11.175176234999345
1453.0,phi,phi_like,0.9999999500000034
1454.0,proton,nucleon_like,2.846159455948183
1455.0,delta_1232,delta_like,1.8633539950715643
1456.0,pion,pion_like,0.0
1457.0,kaon,kaon_like,5.107445446200111
1458.0,proton,nucleon_like,5.250240122746959
1459.0,proton,nucleon_like,5.928777207356603
1460.0,delta_1232,delta_like,9.77066290941037
1461.0,delta_1232,delta_like,0.7246376647500533
1462.0,proton,nucleon_like,2.439565260153411
1463.0,proton,nucleon_like,4.81844379617719
1464.0,proton,nucleon_like,2.4395652601534006
1465.0,pion,pion_like,0.0
1466.0,delta_1232,delta_like,4.21607368581849
1467.0,phi,phi_like,0.9999999500000034
1468.0,delta_1232,delta_like,6.3471616782872315
1469.0,delta_1232,delta_like,0.0
1470.0,proton,nucleon_like,5.250240122746961
1471.0,pion,pion_like,0.0
1472.0,pion,pion_like,0.0
1473.0,delta_1232,delta_like,18.89619137006656
1474.0,delta_1232,delta_like,4.553899128651297
1475.0,delta_1232,delta_like,0.0
1476.0,delta_1232,delta_like,2.6721013887658267
1477.0,phi,phi_like,0.9999999500000034
1478.0,delta_1232,delta_like,12.623580602012986
1479.0,pion,pion_like,0.0
1480.0,delta_1232,delta_like,17.099188667538314
1481.0,proton,nucleon_like,2.439565260153407
1482.0,pion,pion_like,0.0
1483.0,proton,nucleon_like,2.4395652601534046
1484.0,pion,pion_like,0.0
1485.0,pion,pion_like,0.0
1486.0,kaon,kaon_like,5.107445446200115
1487.0,pion,pion_like,0.0
1488.0,delta_1232,delta_like,2.8512076551836776
1489.0,delta_1232,delta_like,2.851207655183673
1490.0,delta_1232,delta_like,0.0
1491.0,delta_1232,delta_like,3.301127139416912
1492.0,kaon,kaon_like,5.10744544620012
1493.0,pion,pion_like,0.0
1494.0,delta_1232,delta_like,2.6721013887658267
1495.0,delta_1232,delta_like,2.851207655183673
1496.0,kaon,kaon_like,5.107445446200115
1497.0,pion,pion_like,0.0
1498.0,delta_1232,delta_like,6.521738982750475
1499.0,delta_1232,delta_like,9.770662909410369
1500.0,delta_1232,delta_like,0.0
1501.0,delta_1232,delta_like,15.180640163530878
1502.0,phi,phi_like,0.999999950000009
