run_id,accepted,reasons,band_count,lock_quality_Q,structure_tier,d_total_best,selection_config_path,selection_config_hash
339,0,policy_rejected,1.0,0.9995316010928584,level1,0.18270820238194546,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1988,1,,2.0,0.9997107737416336,level1,1.1096319240105175,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1947,1,,2.0,0.9997451156499975,level1,1.2476317402242292,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
343,0,policy_rejected,1.0,0.999574338405555,level1,0.1688229436235391,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
43,1,,1.0,0.9990380521763381,level1,0.6389802165509877,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
943,0,policy_rejected,2.0,0.9994948454778732,level1,0.09926688026832672,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
188,1,,1.0,0.9996719897954344,level1,0.4917288802208183,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
218,0,policy_rejected,1.0,0.9997442153951382,level1,0.5933556005548157,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
153,0,policy_rejected,2.0,0.9991293431926478,level1,1.1158986533880166,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
211,1,,1.0,0.9993653194847966,level1,0.4262208293584208,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1091,0,dof_grade_not_a,1.0,0.00042661778099796726,none,0.0345834853083319,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
856,1,,2.0,0.9997168653411321,level1,0.14244361555112656,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
461,1,,1.0,0.9997309302541627,level1,0.1355501749779922,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1404,0,policy_rejected,1.0,0.9997321261096733,level1,0.14648838842340983,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
801,0,policy_rejected,1.0,0.999061058183856,level1,0.2309457923905414,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
925,0,policy_rejected,3.0,0.9997710249478357,level1,0.21481542550615282,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1883,1,,1.0,0.9999415992312356,level1,0.17094473898110402,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
284,1,,2.0,0.9996029682752591,level1,0.796748346162573,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1825,1,,2.0,0.9993843558054081,level1,0.5807269640589068,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
99,1,,1.0,0.9994085365344199,level1,0.7080568127444742,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
777,1,,1.0,0.9996279836984812,level1,0.6568304649476921,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
92,0,dof_grade_not_a;policy_rejected,1.0,0.9984065672648424,level1,0.613180723378796,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1642,0,dof_grade_not_a,2.0,0.9998236665485785,level1,0.09148947396276386,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
229,1,,2.0,0.9996566548958912,level1,0.12370327475133622,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
664,1,,2.0,0.9998602748846829,level1,0.05873464422530751,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
389,1,,3.0,0.9994365557011479,level1,0.8354338229876018,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1187,0,dof_grade_not_a;policy_rejected,2.0,0.999720208859153,level1,1.1659750049350108,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1375,0,policy_rejected,2.0,0.999666744895801,level1,1.0200270509990954,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
